1499010,R8c3#,Rook,c3,Black,Not Capture,Not Promotion
1499016,Qf5#,Queen,f5,Black,Not Capture,Not Promotion
1499017,Bc2#,Bishop,c2,White,Not Capture,Not Promotion
1499024,Rh6#,Rook,h6,White,Not Capture,Not Promotion
1499033,Qa4#,Queen,a4,Black,Not Capture,Not Promotion
1499043,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1499044,Qg7#,Queen,g7,Black,Not Capture,Not Promotion
1499046,g8=Q#,Pawn,g8,White,Not Capture,Promotion
1499053,Qg4#,Queen,g4,Black,Not Capture,Not Promotion
1499060,R3h5#,Rook,h5,Black,Not Capture,Not Promotion
1499066,Ra1#,Rook,a1,Black,Not Capture,Not Promotion
1499070,Qe5#,Queen,e5,White,Not Capture,Not Promotion
1499073,Rd2#,Rook,d2,Black,Not Capture,Not Promotion
1499074,Rh7#,Rook,h7,White,Not Capture,Not Promotion
1499081,Qxg2#,Queen,g2,Black,Capture,Not Promotion
1499127,Rf5#,Rook,f5,White,Not Capture,Not Promotion
1499138,e8=Q#,Pawn,e8,White,Not Capture,Promotion
1499140,Ra1#,Rook,a1,Black,Not Capture,Not Promotion
1499157,Qdxf6#,Queen,f6,White,Capture,Not Promotion
1499158,Qxb2#,Queen,b2,Black,Capture,Not Promotion
1499165,Rc8#,Rook,c8,White,Not Capture,Not Promotion
1499166,Qb4#,Queen,b4,Black,Not Capture,Not Promotion
1499175,Rh8#,Rook,h8,White,Not Capture,Not Promotion
1499182,Qc5#,Queen,c5,White,Not Capture,Not Promotion
1499184,Qb2#,Queen,b2,White,Not Capture,Not Promotion
1499191,Qxh6#,Queen,h6,White,Capture,Not Promotion
1499194,Qb2#,Queen,b2,Black,Not Capture,Not Promotion
1499203,Qxf1#,Queen,f1,Black,Capture,Not Promotion
1499210,Qh8#,Queen,h8,Black,Not Capture,Not Promotion
1499219,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1499220,Qe7#,Queen,e7,White,Not Capture,Not Promotion
1499239,Qd7#,Queen,d7,Black,Not Capture,Not Promotion
1499248,Qh8#,Queen,h8,White,Not Capture,Not Promotion
1499249,Qxb7#,Queen,b7,White,Capture,Not Promotion
1499251,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1499261,Qxb2#,Queen,b2,Black,Capture,Not Promotion
1499262,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1499265,Qd1#,Queen,d1,Black,Not Capture,Not Promotion
1499280,Qb5#,Queen,b5,Black,Not Capture,Not Promotion
1499284,Rh5#,Rook,h5,White,Not Capture,Not Promotion
1499295,Rf4#,Rook,f4,White,Not Capture,Not Promotion
1499296,Qe7#,Queen,e7,White,Not Capture,Not Promotion
1499301,Rf8#,Rook,f8,White,Not Capture,Not Promotion
1499312,Qf7#,Queen,f7,White,Not Capture,Not Promotion
1499324,Rc1#,Rook,c1,Black,Not Capture,Not Promotion
1499328,Qa3#,Queen,a3,Black,Not Capture,Not Promotion
1499329,Qh7#,Queen,h7,White,Not Capture,Not Promotion
1499345,Q3h3#,Queen,h3,Black,Not Capture,Not Promotion
1499348,Qd8#,Queen,d8,White,Not Capture,Not Promotion
1499353,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1499362,Qxh4#,Queen,h4,Black,Capture,Not Promotion
1499373,Qe2#,Queen,e2,White,Not Capture,Not Promotion
1499383,Bc7#,Bishop,c7,White,Not Capture,Not Promotion
1499384,d8=Q#,Pawn,d8,White,Not Capture,Promotion
1499403,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1499414,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1499418,Rxe8#,Rook,e8,White,Capture,Not Promotion
1499421,Rb8#,Rook,b8,White,Not Capture,Not Promotion
1499430,Nxg6#,Knight,g6,White,Capture,Not Promotion
1499439,Qb3#,Queen,b3,Black,Not Capture,Not Promotion
1499445,e2#,Pawn,e2,Black,Not Capture,Not Promotion
1499452,Rf1#,Rook,f1,Black,Not Capture,Not Promotion
1499455,Qb6#,Queen,b6,White,Not Capture,Not Promotion
1499461,Qe5#,Queen,e5,White,Not Capture,Not Promotion
1499468,Qhh8#,Queen,h8,White,Not Capture,Not Promotion
1499474,h3#,Pawn,h3,White,Not Capture,Not Promotion
1499477,Qh4#,Queen,h4,Black,Not Capture,Not Promotion
1499490,Qd7#,Queen,d7,White,Not Capture,Not Promotion
1499491,Qh7#,Queen,h7,White,Not Capture,Not Promotion
1499496,Qa2#,Queen,a2,Black,Not Capture,Not Promotion
1499497,Qf8#,Queen,f8,Black,Not Capture,Not Promotion
1499503,Qa1#,Queen,a1,White,Not Capture,Not Promotion
1499515,Qa3#,Queen,a3,White,Not Capture,Not Promotion
1499543,Re1#,Rook,e1,Black,Not Capture,Not Promotion
1499545,Qe1#,Queen,e1,Black,Not Capture,Not Promotion
1499566,Qb7#,Queen,b7,Black,Not Capture,Not Promotion
1499597,Qh5#,Queen,h5,Black,Not Capture,Not Promotion
1499608,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1499609,Bg4#,Bishop,g4,White,Not Capture,Not Promotion
1499612,Qb7#,Queen,b7,Black,Not Capture,Not Promotion
1499625,Qdg5#,Queen,g5,White,Not Capture,Not Promotion
1499629,Qh8#,Queen,h8,White,Not Capture,Not Promotion
1499630,Rf8#,Rook,f8,Black,Not Capture,Not Promotion
1499650,Qf6#,Queen,f6,White,Not Capture,Not Promotion
1499674,Qg1#,Queen,g1,Black,Not Capture,Not Promotion
1499677,Qd7#,Queen,d7,White,Not Capture,Not Promotion
1499680,Qg1#,Queen,g1,Black,Not Capture,Not Promotion
1499681,Qxh2#,Queen,h2,Black,Capture,Not Promotion
1499690,Rxh8#,Rook,h8,White,Capture,Not Promotion
1499702,Qh7#,Queen,h7,White,Not Capture,Not Promotion
1499708,h4#,Pawn,h4,White,Not Capture,Not Promotion
1499717,Qg3#,Queen,g3,Black,Not Capture,Not Promotion
1499722,Qb7#,Queen,b7,Black,Not Capture,Not Promotion
1499730,Rxc1#,Rook,c1,Black,Capture,Not Promotion
1499754,Bg6#,Bishop,g6,White,Not Capture,Not Promotion
1499768,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1499772,Nc2#,Knight,c2,Black,Not Capture,Not Promotion
1499777,Ne4#,Knight,e4,Black,Not Capture,Not Promotion
1499781,Qg8#,Queen,g8,White,Not Capture,Not Promotion
1499782,Qh2#,Queen,h2,Black,Not Capture,Not Promotion
1499786,Ra6#,Rook,a6,Black,Not Capture,Not Promotion
1499792,Qh3#,Queen,h3,White,Not Capture,Not Promotion
1499795,Qh2#,Queen,h2,Black,Not Capture,Not Promotion
1499799,Rf7#,Rook,f7,White,Not Capture,Not Promotion
1499808,Qc8#,Queen,c8,White,Not Capture,Not Promotion
1499810,Qc1#,Queen,c1,White,Not Capture,Not Promotion
1499812,Rhxh2#,Rook,h2,Black,Capture,Not Promotion
1499827,Q8g6#,Queen,g6,White,Not Capture,Not Promotion
1499828,Rc5#,Rook,c5,White,Not Capture,Not Promotion
1499861,Ra5#,Rook,a5,Black,Not Capture,Not Promotion
1499867,Ra3#,Rook,a3,Black,Not Capture,Not Promotion
1499875,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1499876,Rh5#,Rook,h5,Black,Not Capture,Not Promotion
1499894,Qf7#,Queen,f7,White,Not Capture,Not Promotion
1499905,Qd4#,Queen,d4,White,Not Capture,Not Promotion
1499930,Bd5#,Bishop,d5,White,Not Capture,Not Promotion
1499932,Qd5#,Queen,d5,White,Not Capture,Not Promotion
1499938,Qg5#,Queen,g5,White,Not Capture,Not Promotion
1499942,Rxh5#,Rook,h5,White,Capture,Not Promotion
1499946,Qd8#,Queen,d8,White,Not Capture,Not Promotion
1499954,Qg8#,Queen,g8,White,Not Capture,Not Promotion
1499961,Rd8#,Rook,d8,White,Not Capture,Not Promotion
1499966,Rb1#,Rook,b1,Black,Not Capture,Not Promotion
1499967,Rgd7#,Rook,d7,White,Not Capture,Not Promotion
1499973,Qce6#,Queen,e6,Black,Not Capture,Not Promotion
1500002,Qa8#,Queen,a8,White,Not Capture,Not Promotion
1500009,Re1#,Rook,e1,Black,Not Capture,Not Promotion
1500022,Qbb1#,Queen,b1,Black,Not Capture,Not Promotion
1500024,Qe7#,Queen,e7,Black,Not Capture,Not Promotion
1500035,Ra1#,Rook,a1,White,Not Capture,Not Promotion
1500037,Ne5#,Knight,e5,White,Not Capture,Not Promotion
1500043,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1500059,Rxh7#,Rook,h7,White,Capture,Not Promotion
1500062,Rh1#,Rook,h1,White,Not Capture,Not Promotion
1500067,Qa4#,Queen,a4,White,Not Capture,Not Promotion
1500079,Qdd5#,Queen,d5,White,Not Capture,Not Promotion
1500090,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1500105,Ra2#,Rook,a2,White,Not Capture,Not Promotion
1500126,Bxg5#,Bishop,g5,White,Capture,Not Promotion
1500132,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1500134,Qxg7#,Queen,g7,White,Capture,Not Promotion
1500138,Qb7#,Queen,b7,White,Not Capture,Not Promotion
1500145,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1500153,Nf3#,Knight,f3,White,Not Capture,Not Promotion
1500175,Rh8#,Rook,h8,White,Not Capture,Not Promotion
1500195,Qf7#,Queen,f7,White,Not Capture,Not Promotion
1500196,Be5#,Bishop,e5,Black,Not Capture,Not Promotion
1500205,Bf7#,Bishop,f7,White,Not Capture,Not Promotion
1500226,Qe5#,Queen,e5,White,Not Capture,Not Promotion
1500230,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1500232,Re7#,Rook,e7,White,Not Capture,Not Promotion
1500250,Qxh7#,Queen,h7,White,Capture,Not Promotion
1500256,Rd1#,Rook,d1,White,Not Capture,Not Promotion
1500259,Qxe6#,Queen,e6,White,Capture,Not Promotion
1500261,Bf6#,Bishop,f6,White,Not Capture,Not Promotion
1500264,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1500268,Rxh7#,Rook,h7,White,Capture,Not Promotion
1500282,Rh8#,Rook,h8,White,Not Capture,Not Promotion
1500284,Rxa2#,Rook,a2,Black,Capture,Not Promotion
1500290,Qe5#,Queen,e5,White,Not Capture,Not Promotion
1500294,Re8#,Rook,e8,Black,Not Capture,Not Promotion
1500296,Qf2#,Queen,f2,Black,Not Capture,Not Promotion
1500299,Rxe8#,Rook,e8,White,Capture,Not Promotion
1500305,Nxg3#,Knight,g3,Black,Capture,Not Promotion
1500306,Rg8#,Rook,g8,White,Not Capture,Not Promotion
1500330,Qxg7#,Queen,g7,White,Capture,Not Promotion
1500332,Qb7#,Queen,b7,Black,Not Capture,Not Promotion
1500338,Bc4#,Bishop,c4,White,Not Capture,Not Promotion
1500339,Rh8#,Rook,h8,Black,Not Capture,Not Promotion
1500341,Qxb2#,Queen,b2,Black,Capture,Not Promotion
1500352,Qfg3#,Queen,g3,White,Not Capture,Not Promotion
1500358,b1=Q#,Pawn,b1,Black,Not Capture,Promotion
1500363,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1500374,Qg8#,Queen,g8,White,Not Capture,Not Promotion
1500388,Qb3#,Queen,b3,White,Not Capture,Not Promotion
1500389,Qxg2#,Queen,g2,Black,Capture,Not Promotion
1500392,Bf2#,Bishop,f2,Black,Not Capture,Not Promotion
1500408,Rxa7#,Rook,a7,White,Capture,Not Promotion
1500415,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1500417,Qd1#,Queen,d1,White,Not Capture,Not Promotion
1500424,Qxg7#,Queen,g7,White,Capture,Not Promotion
1500427,Qg7#,Queen,g7,Black,Not Capture,Not Promotion
1500430,Rxh2#,Rook,h2,Black,Capture,Not Promotion
1500432,Rb1#,Rook,b1,Black,Not Capture,Not Promotion
1500437,Qh4#,Queen,h4,Black,Not Capture,Not Promotion
1500440,Qh7#,Queen,h7,White,Not Capture,Not Promotion
1500445,Qd2#,Queen,d2,White,Not Capture,Not Promotion
1500447,h8=Q#,Pawn,h8,White,Not Capture,Promotion
1500453,a4#,Pawn,a4,White,Not Capture,Not Promotion
1500454,Qhh1#,Queen,h1,Black,Not Capture,Not Promotion
1500458,f5#,Pawn,f5,Black,Not Capture,Not Promotion
1500462,Rb2#,Rook,b2,Black,Not Capture,Not Promotion
1500472,Qc3#,Queen,c3,White,Not Capture,Not Promotion
1500476,Qee5#,Queen,e5,White,Not Capture,Not Promotion
1500479,c1=Q#,Pawn,c1,Black,Not Capture,Promotion
1500482,Rh8#,Rook,h8,White,Not Capture,Not Promotion
1500487,Qh7#,Queen,h7,White,Not Capture,Not Promotion
1500502,g2#,Pawn,g2,Black,Not Capture,Not Promotion
1500504,Qfh8#,Queen,h8,White,Not Capture,Not Promotion
1500507,Qxg2#,Queen,g2,Black,Capture,Not Promotion
1500511,Qh6#,Queen,h6,Black,Not Capture,Not Promotion
1500516,Rxg1#,Rook,g1,Black,Capture,Not Promotion
1500518,Rxh7#,Rook,h7,White,Capture,Not Promotion
1500529,Qf4#,Queen,f4,Black,Not Capture,Not Promotion
1500539,Ng6#,Knight,g6,White,Not Capture,Not Promotion
1500553,Qxh7#,Queen,h7,White,Capture,Not Promotion
1500566,Re8#,Rook,e8,White,Not Capture,Not Promotion
1500571,Nh6#,Knight,h6,White,Not Capture,Not Promotion
1500576,Qe5#,Queen,e5,White,Not Capture,Not Promotion
1500583,Qb4#,Queen,b4,White,Not Capture,Not Promotion
1500586,Qd7#,Queen,d7,White,Not Capture,Not Promotion
1500593,Rxg4#,Rook,g4,Black,Capture,Not Promotion
1500594,Rh3#,Rook,h3,White,Not Capture,Not Promotion
1500602,Qxh7#,Queen,h7,White,Capture,Not Promotion
1500611,Qb7#,Queen,b7,White,Not Capture,Not Promotion
1500620,Qh2#,Queen,h2,Black,Not Capture,Not Promotion
1500625,Qb7#,Queen,b7,White,Not Capture,Not Promotion
1500627,Qb2#,Queen,b2,Black,Not Capture,Not Promotion
1500629,Qe4#,Queen,e4,Black,Not Capture,Not Promotion
1500632,Rf8#,Rook,f8,White,Not Capture,Not Promotion
1500634,Rg1#,Rook,g1,Black,Not Capture,Not Promotion
1500635,Qg6#,Queen,g6,White,Not Capture,Not Promotion
1500647,Qe8#,Queen,e8,White,Not Capture,Not Promotion
1500655,Bf7#,Bishop,f7,White,Not Capture,Not Promotion
1500683,Rxe6#,Rook,e6,White,Capture,Not Promotion
1500687,Qg1#,Queen,g1,Black,Not Capture,Not Promotion
1500718,Qb7#,Queen,b7,White,Not Capture,Not Promotion
1500722,Rg8#,Rook,g8,White,Not Capture,Not Promotion
1500723,Qg7#,Queen,g7,Black,Not Capture,Not Promotion
1500741,Qf7#,Queen,f7,White,Not Capture,Not Promotion
1500743,Qg1#,Queen,g1,Black,Not Capture,Not Promotion
1500744,Qef7#,Queen,f7,White,Not Capture,Not Promotion
1500747,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1500751,Rh8#,Rook,h8,White,Not Capture,Not Promotion
1500763,Qg8#,Queen,g8,White,Not Capture,Not Promotion
1500768,Rd8#,Rook,d8,White,Not Capture,Not Promotion
1500779,Qb4#,Queen,b4,Black,Not Capture,Not Promotion
1500782,Qce7#,Queen,e7,White,Not Capture,Not Promotion
1500784,Qxg8#,Queen,g8,White,Capture,Not Promotion
1500793,Bxe3#,Bishop,e3,Black,Capture,Not Promotion
1500795,Qxg4#,Queen,g4,Black,Capture,Not Promotion
1500797,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1500808,g3#,Pawn,g3,Black,Not Capture,Not Promotion
1500816,Qg8#,Queen,g8,Black,Not Capture,Not Promotion
1500819,Rh7#,Rook,h7,White,Not Capture,Not Promotion
1500830,Bb2#,Bishop,b2,White,Not Capture,Not Promotion
1500834,Qh8#,Queen,h8,White,Not Capture,Not Promotion
1500835,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1500837,Qh8#,Queen,h8,Black,Not Capture,Not Promotion
1500838,Qf2#,Queen,f2,Black,Not Capture,Not Promotion
1500846,Bd5#,Bishop,d5,White,Not Capture,Not Promotion
1500862,Q8g7#,Queen,g7,White,Not Capture,Not Promotion
1500867,Rh7#,Rook,h7,Black,Not Capture,Not Promotion
1500873,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1500874,Qb8#,Queen,b8,White,Not Capture,Not Promotion
1500876,Qb2#,Queen,b2,Black,Not Capture,Not Promotion
1500903,Qe1#,Queen,e1,Black,Not Capture,Not Promotion
1500906,Qg4#,Queen,g4,Black,Not Capture,Not Promotion
1500924,Rf8#,Rook,f8,White,Not Capture,Not Promotion
1500928,Qxg7#,Queen,g7,White,Capture,Not Promotion
1500934,Qe2#,Queen,e2,Black,Not Capture,Not Promotion
1500939,Rxc7#,Rook,c7,White,Capture,Not Promotion
1500940,Rf8#,Rook,f8,White,Not Capture,Not Promotion
1500947,Ra4#,Rook,a4,Black,Not Capture,Not Promotion
1500950,g2#,Pawn,g2,Black,Not Capture,Not Promotion
1500955,Qb8#,Queen,b8,White,Not Capture,Not Promotion
1500957,Q5b6#,Queen,b6,White,Not Capture,Not Promotion
1500963,Rh6#,Rook,h6,White,Not Capture,Not Promotion
1500973,Ng6#,Knight,g6,Black,Not Capture,Not Promotion
1500981,Rf8#,Rook,f8,White,Not Capture,Not Promotion
1500988,Qe8#,Queen,e8,White,Not Capture,Not Promotion
1500991,Qd4#,Queen,d4,White,Not Capture,Not Promotion
1501000,Qa1#,Queen,a1,Black,Not Capture,Not Promotion
1501003,Qxb2#,Queen,b2,Black,Capture,Not Promotion
1501007,Qc8#,Queen,c8,Black,Not Capture,Not Promotion
1501011,Qd8#,Queen,d8,White,Not Capture,Not Promotion
1501016,Qxf8#,Queen,f8,White,Capture,Not Promotion
1501023,Qb5#,Queen,b5,White,Not Capture,Not Promotion
1501030,Qa6#,Queen,a6,Black,Not Capture,Not Promotion
1501037,Ra8#,Rook,a8,White,Not Capture,Not Promotion
1501043,Rf3#,Rook,f3,Black,Not Capture,Not Promotion
1501048,Qf6#,Queen,f6,White,Not Capture,Not Promotion
1501049,Rg8#,Rook,g8,White,Not Capture,Not Promotion
1501055,Qee8#,Queen,e8,White,Not Capture,Not Promotion
1501056,Bg2#,Bishop,g2,Black,Not Capture,Not Promotion
1501061,Qb2#,Queen,b2,Black,Not Capture,Not Promotion
1501067,Qh6#,Queen,h6,White,Not Capture,Not Promotion
1501089,Qc7#,Queen,c7,Black,Not Capture,Not Promotion
1501090,Bc3#,Bishop,c3,Black,Not Capture,Not Promotion
1501122,Qaxb3#,Queen,b3,White,Capture,Not Promotion
1501126,Rh7#,Rook,h7,White,Not Capture,Not Promotion
1501128,Qh2#,Queen,h2,Black,Not Capture,Not Promotion
1501129,Ra4#,Rook,a4,Black,Not Capture,Not Promotion
1501134,Nxg6#,Knight,g6,White,Capture,Not Promotion
1501155,Qb7#,Queen,b7,Black,Not Capture,Not Promotion
1501169,Rxh4#,Rook,h4,Black,Capture,Not Promotion
1501178,Qh8#,Queen,h8,White,Not Capture,Not Promotion
1501181,Rf6#,Rook,f6,White,Not Capture,Not Promotion
1501196,Qa6#,Queen,a6,White,Not Capture,Not Promotion
1501206,Qxg7#,Queen,g7,White,Capture,Not Promotion
1501212,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1501219,Qf8#,Queen,f8,White,Not Capture,Not Promotion
1501230,g5#,Pawn,g5,Black,Not Capture,Not Promotion
1501233,Re3#,Rook,e3,White,Not Capture,Not Promotion
1501240,Qxh6#,Queen,h6,White,Capture,Not Promotion
1501251,Rg7#,Rook,g7,White,Not Capture,Not Promotion
1501252,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1501254,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1501261,Rf1#,Rook,f1,White,Not Capture,Not Promotion
1501288,b1=Q#,Pawn,b1,Black,Not Capture,Promotion
1501299,b1=Q#,Pawn,b1,Black,Not Capture,Promotion
1501302,Qxb7#,Queen,b7,White,Capture,Not Promotion
1501304,Rd8#,Rook,d8,White,Not Capture,Not Promotion
1501307,Qh7#,Queen,h7,White,Not Capture,Not Promotion
1501332,Qg1#,Queen,g1,Black,Not Capture,Not Promotion
1501333,Qxf7#,Queen,f7,White,Capture,Not Promotion
1501341,Qc2#,Queen,c2,White,Not Capture,Not Promotion
1501347,Ra3#,Rook,a3,Black,Not Capture,Not Promotion
1501350,Rf8#,Rook,f8,Black,Not Capture,Not Promotion
1501362,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1501373,Qg4#,Queen,g4,Black,Not Capture,Not Promotion
1501394,Qxh2#,Queen,h2,Black,Capture,Not Promotion
1501395,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1501414,Rg7#,Rook,g7,White,Not Capture,Not Promotion
1501423,Qh5#,Queen,h5,White,Not Capture,Not Promotion
1501425,Qxb2#,Queen,b2,Black,Capture,Not Promotion
1501435,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1501444,Qe3#,Queen,e3,Black,Not Capture,Not Promotion
1501463,Rxf2#,Rook,f2,Black,Capture,Not Promotion
1501466,Bd6#,Bishop,d6,White,Not Capture,Not Promotion
1501474,Nxf4#,Knight,f4,Black,Capture,Not Promotion
1501478,Rc8#,Rook,c8,Black,Not Capture,Not Promotion
1501485,Rg5#,Rook,g5,White,Not Capture,Not Promotion
1501486,Qb2#,Queen,b2,Black,Not Capture,Not Promotion
1501490,Qg5#,Queen,g5,White,Not Capture,Not Promotion
1501501,Bc5#,Bishop,c5,White,Not Capture,Not Promotion
1501502,Rh8#,Rook,h8,White,Not Capture,Not Promotion
1501524,Rc1#,Rook,c1,Black,Not Capture,Not Promotion
1501525,Qe2#,Queen,e2,Black,Not Capture,Not Promotion
1501530,Qh5#,Queen,h5,White,Not Capture,Not Promotion
1501533,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1501549,Ng2#,Knight,g2,Black,Not Capture,Not Promotion
1501551,Qh4#,Queen,h4,White,Not Capture,Not Promotion
1501552,Qg6#,Queen,g6,White,Not Capture,Not Promotion
1501556,Rf7#,Rook,f7,White,Not Capture,Not Promotion
1501571,Qxb5#,Queen,b5,White,Capture,Not Promotion
1501586,Nf7#,Knight,f7,White,Not Capture,Not Promotion
1501601,Qc8#,Queen,c8,White,Not Capture,Not Promotion
1501602,Qxb2#,Queen,b2,Black,Capture,Not Promotion
1501608,Rh8#,Rook,h8,White,Not Capture,Not Promotion
1501615,Qc4#,Queen,c4,White,Not Capture,Not Promotion
1501624,Rd1#,Rook,d1,Black,Not Capture,Not Promotion
1501633,Qa1#,Queen,a1,Black,Not Capture,Not Promotion
1501649,Qxb1#,Queen,b1,Black,Capture,Not Promotion
1501656,Qf1#,Queen,f1,Black,Not Capture,Not Promotion
1501657,Qxc2#,Queen,c2,Black,Capture,Not Promotion
1501660,Rh4#,Rook,h4,Black,Not Capture,Not Promotion
1501671,Qf2#,Queen,f2,Black,Not Capture,Not Promotion
1501679,Qxg7#,Queen,g7,White,Capture,Not Promotion
1501694,Qxe5#,Queen,e5,White,Capture,Not Promotion
1501701,Qh8#,Queen,h8,White,Not Capture,Not Promotion
1501702,Qh3#,Queen,h3,Black,Not Capture,Not Promotion
1501704,Ra1#,Rook,a1,White,Not Capture,Not Promotion
1501707,Qxf5#,Queen,f5,Black,Capture,Not Promotion
1501712,Qc3#,Queen,c3,Black,Not Capture,Not Promotion
1501717,Qc3#,Queen,c3,Black,Not Capture,Not Promotion
1501721,N5g3#,Knight,g3,Black,Not Capture,Not Promotion
1501723,Nf4#,Knight,f4,Black,Not Capture,Not Promotion
1501740,Qxa7#,Queen,a7,White,Capture,Not Promotion
1501762,Bg6#,Bishop,g6,White,Not Capture,Not Promotion
1501775,Qg4#,Queen,g4,Black,Not Capture,Not Promotion
1501780,Rh7#,Rook,h7,White,Not Capture,Not Promotion
1501783,Bd8#,Bishop,d8,White,Not Capture,Not Promotion
1501785,Be5#,Bishop,e5,White,Not Capture,Not Promotion
1501787,Bxf6#,Bishop,f6,White,Capture,Not Promotion
1501792,Rf1#,Rook,f1,Black,Not Capture,Not Promotion
1501793,Qf8#,Queen,f8,Black,Not Capture,Not Promotion
1501801,Qa1#,Queen,a1,Black,Not Capture,Not Promotion
1501814,Ra8#,Rook,a8,White,Not Capture,Not Promotion
1501815,Qh4#,Queen,h4,White,Not Capture,Not Promotion
1501821,Qa1#,Queen,a1,Black,Not Capture,Not Promotion
1501830,Rh7#,Rook,h7,White,Not Capture,Not Promotion
1501834,Qg4#,Queen,g4,White,Not Capture,Not Promotion
1501848,Qf5#,Queen,f5,White,Not Capture,Not Promotion
1501856,Nxb3#,Knight,b3,Black,Capture,Not Promotion
1501881,Bc3#,Bishop,c3,Black,Not Capture,Not Promotion
1501889,Rd4#,Rook,d4,Black,Not Capture,Not Promotion
1501891,Qh4#,Queen,h4,Black,Not Capture,Not Promotion
1501897,Bd5#,Bishop,d5,White,Not Capture,Not Promotion
1501906,c4#,Pawn,c4,White,Not Capture,Not Promotion
1501910,Qbb8#,Queen,b8,White,Not Capture,Not Promotion
1501917,Be2#,Bishop,e2,White,Not Capture,Not Promotion
1501922,Rd3#,Rook,d3,Black,Not Capture,Not Promotion
1501926,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1501935,Qxf2#,Queen,f2,Black,Capture,Not Promotion
1501955,Qf7#,Queen,f7,Black,Not Capture,Not Promotion
1501957,Rc6#,Rook,c6,White,Not Capture,Not Promotion
1501958,Qxf7#,Queen,f7,White,Capture,Not Promotion
1501966,Ra8#,Rook,a8,White,Not Capture,Not Promotion
1501969,Qe7#,Queen,e7,White,Not Capture,Not Promotion
1501979,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1501982,Nh6#,Knight,h6,White,Not Capture,Not Promotion
1502003,h3#,Pawn,h3,White,Not Capture,Not Promotion
1502013,f1=Q#,Pawn,f1,Black,Not Capture,Promotion
1502014,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1502015,Qe8#,Queen,e8,White,Not Capture,Not Promotion
1502021,Bf3#,Bishop,f3,White,Not Capture,Not Promotion
1502023,Ng3#,Knight,g3,White,Not Capture,Not Promotion
1502026,Rh1#,Rook,h1,White,Not Capture,Not Promotion
1502030,Rf4#,Rook,f4,Black,Not Capture,Not Promotion
1502035,Rh8#,Rook,h8,White,Not Capture,Not Promotion
1502039,Rh3#,Rook,h3,White,Not Capture,Not Promotion
1502044,Qb7#,Queen,b7,White,Not Capture,Not Promotion
1502067,Qh8#,Queen,h8,White,Not Capture,Not Promotion
1502074,Nb6#,Knight,b6,White,Not Capture,Not Promotion
1502075,Qc1#,Queen,c1,Black,Not Capture,Not Promotion
1502081,Qd2#,Queen,d2,Black,Not Capture,Not Promotion
1502083,Qh7#,Queen,h7,White,Not Capture,Not Promotion
1502084,Qf6#,Queen,f6,White,Not Capture,Not Promotion
1502089,Ra6#,Rook,a6,White,Not Capture,Not Promotion
1502095,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1502099,Rxh2#,Rook,h2,Black,Capture,Not Promotion
1502101,Qf8#,Queen,f8,White,Not Capture,Not Promotion
1502103,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1502106,Qf8#,Queen,f8,White,Not Capture,Not Promotion
1502112,Qd4#,Queen,d4,Black,Not Capture,Not Promotion
1502128,Qd1#,Queen,d1,White,Not Capture,Not Promotion
1502129,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1502151,Qg3#,Queen,g3,White,Not Capture,Not Promotion
1502157,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1502179,Qh7#,Queen,h7,White,Not Capture,Not Promotion
1502180,Qe7#,Queen,e7,White,Not Capture,Not Promotion
