314714,Qf2#,Queen,f2,Black,Not Capture,Not Promotion,2396,2521
314734,Rh8#,Rook,h8,White,Not Capture,Not Promotion,2444,2623
314743,Rf3#,Rook,f3,Black,Not Capture,Not Promotion,2499,2615
314752,Rh1#,Rook,h1,Black,Not Capture,Not Promotion,2441,2504
314756,Qd5#,Queen,d5,White,Not Capture,Not Promotion,2480,2631
314764,Qe3#,Queen,e3,Black,Not Capture,Not Promotion,2370,2512
314778,Nf3#,Knight,f3,White,Not Capture,Not Promotion,2397,2519
314781,Qd7#,Queen,d7,White,Not Capture,Not Promotion,2402,2517
314794,Ng6#,Knight,g6,White,Not Capture,Not Promotion,2493,2525
314796,Qd8#,Queen,d8,White,Not Capture,Not Promotion,2393,2523
314808,Nf4#,Knight,f4,White,Not Capture,Not Promotion,2453,2524
314815,Bf7#,Bishop,f7,White,Not Capture,Not Promotion,2489,2612
314821,Q5d7#,Queen,d7,Black,Not Capture,Not Promotion,2427,2590
314822,f5#,Pawn,f5,White,Not Capture,Not Promotion,2371,2553
314824,e8=Q#,Pawn,e8,White,Not Capture,Promotion,2389,2549
314825,Qa4#,Queen,a4,White,Not Capture,Not Promotion,2371,2511
314827,Qf1#,Queen,f1,White,Not Capture,Not Promotion,2412,2524
314829,Qh1#,Queen,h1,Black,Not Capture,Not Promotion,2400,2528
314840,Nxf7#,Knight,f7,White,Capture,Not Promotion,2362,2514
314842,Be2#,Bishop,e2,White,Not Capture,Not Promotion,2442,2528
314846,Qb2#,Queen,b2,Black,Not Capture,Not Promotion,2478,2560
314854,Rxf2#,Rook,f2,Black,Capture,Not Promotion,2426,2575
314857,Qb1#,Queen,b1,White,Not Capture,Not Promotion,2484,2584
314858,Rxd8#,Rook,d8,White,Capture,Not Promotion,2463,2501
314862,Qf7#,Queen,f7,White,Not Capture,Not Promotion,2480,2547
314876,Qxh7#,Queen,h7,White,Capture,Not Promotion,2406,2504
314890,Qg3#,Queen,g3,White,Not Capture,Not Promotion,2458,2548
314909,Rb8#,Rook,b8,White,Not Capture,Not Promotion,2452,2850
314918,Qad5#,Queen,d5,White,Not Capture,Not Promotion,2440,2548
314926,Qf7#,Queen,f7,White,Not Capture,Not Promotion,2439,2515
314934,Qg2#,Queen,g2,Black,Not Capture,Not Promotion,2405,2586
314937,Qg2#,Queen,g2,Black,Not Capture,Not Promotion,2485,2500
314945,Qg3#,Queen,g3,Black,Not Capture,Not Promotion,2482,2515
314947,Qh8#,Queen,h8,White,Not Capture,Not Promotion,2337,2513
314948,Qh8#,Queen,h8,White,Not Capture,Not Promotion,2395,2557
314980,Re8#,Rook,e8,White,Not Capture,Not Promotion,2414,2552
314993,Rh8#,Rook,h8,White,Not Capture,Not Promotion,2494,2504
315002,Ng6#,Knight,g6,White,Not Capture,Not Promotion,2390,2560
315008,Qg5#,Queen,g5,White,Not Capture,Not Promotion,2317,2501
315014,Qe7#,Queen,e7,Black,Not Capture,Not Promotion,2472,2546
315028,Rh2#,Rook,h2,Black,Not Capture,Not Promotion,2470,2519
315036,Qd5#,Queen,d5,Black,Not Capture,Not Promotion,2439,2512
315038,Qe5#,Queen,e5,White,Not Capture,Not Promotion,2420,2512
315039,Qxh2#,Queen,h2,Black,Capture,Not Promotion,2429,2561
315044,Qf1#,Queen,f1,Black,Not Capture,Not Promotion,2491,2526
315045,Rh1#,Rook,h1,Black,Not Capture,Not Promotion,2453,2510
315053,f1=Q#,Pawn,f1,Black,Not Capture,Promotion,2488,2521
315058,Qg7#,Queen,g7,White,Not Capture,Not Promotion,2455,2651
315059,Re8#,Rook,e8,White,Not Capture,Not Promotion,2361,2550
315065,Qb6#,Queen,b6,White,Not Capture,Not Promotion,2359,2851
315070,Rh7#,Rook,h7,White,Not Capture,Not Promotion,2431,2623
315083,Qa1#,Queen,a1,Black,Not Capture,Not Promotion,2370,2770
315089,Rh4#,Rook,h4,Black,Not Capture,Not Promotion,2496,2579
315104,Nf5#,Knight,f5,White,Not Capture,Not Promotion,2482,2545
315118,Rf1#,Rook,f1,White,Not Capture,Not Promotion,2427,2551
315135,Qh2#,Queen,h2,Black,Not Capture,Not Promotion,2425,2574
315136,Qf3#,Queen,f3,Black,Not Capture,Not Promotion,2384,2543
315146,Rb1#,Rook,b1,Black,Not Capture,Not Promotion,2483,2501
315149,Rh3#,Rook,h3,Black,Not Capture,Not Promotion,2473,2503
315152,Qh3#,Queen,h3,Black,Not Capture,Not Promotion,2430,2545
315160,Rc4#,Rook,c4,Black,Not Capture,Not Promotion,2465,2534
315164,Qg3#,Queen,g3,Black,Not Capture,Not Promotion,2452,2503
315171,Rc7#,Rook,c7,White,Not Capture,Not Promotion,2398,2685
315172,h6#,Pawn,h6,Black,Not Capture,Not Promotion,2341,2501
315180,Rg3#,Rook,g3,Black,Not Capture,Not Promotion,2478,2532
315190,Qh2#,Queen,h2,White,Not Capture,Not Promotion,2444,2507
315193,Qf6#,Queen,f6,White,Not Capture,Not Promotion,2459,2592
315206,Qe8#,Queen,e8,White,Not Capture,Not Promotion,2452,2621
315207,Rf5#,Rook,f5,White,Not Capture,Not Promotion,2427,2524
315210,Qe2#,Queen,e2,Black,Not Capture,Not Promotion,2431,2501
315214,Qg7#,Queen,g7,White,Not Capture,Not Promotion,2485,2570
315230,Qxh8#,Queen,h8,White,Capture,Not Promotion,2482,2546
315240,Qh8#,Queen,h8,White,Not Capture,Not Promotion,2450,2544
315252,Qh7#,Queen,h7,White,Not Capture,Not Promotion,2442,2516
315255,Qd8#,Queen,d8,White,Not Capture,Not Promotion,2436,2510
315258,Qd4#,Queen,d4,Black,Not Capture,Not Promotion,2375,2579
315260,Qf2#,Queen,f2,Black,Not Capture,Not Promotion,2436,2560
315274,Rxd8#,Rook,d8,White,Capture,Not Promotion,2321,2502
315278,Ra7#,Rook,a7,White,Not Capture,Not Promotion,2451,2602
315281,Qd4#,Queen,d4,White,Not Capture,Not Promotion,2417,2607
315284,Rh8#,Rook,h8,White,Not Capture,Not Promotion,2422,2553
315297,Qf1#,Queen,f1,Black,Not Capture,Not Promotion,2374,2549
315301,Rb1#,Rook,b1,Black,Not Capture,Not Promotion,2477,2533
315314,Ra8#,Rook,a8,White,Not Capture,Not Promotion,2488,2609
315315,Qxh7#,Queen,h7,White,Capture,Not Promotion,2422,2696
315316,Qb7#,Queen,b7,White,Not Capture,Not Promotion,2356,2527
315322,Rxg4#,Rook,g4,Black,Capture,Not Promotion,2487,2721
315329,Qxg7#,Queen,g7,White,Capture,Not Promotion,2391,2500
315336,Qxb2#,Queen,b2,Black,Capture,Not Promotion,2434,2518
315340,Qf8#,Queen,f8,White,Not Capture,Not Promotion,2468,2508
315351,Rf8#,Rook,f8,White,Not Capture,Not Promotion,2474,2611
315356,Rh1#,Rook,h1,Black,Not Capture,Not Promotion,2437,2546
315359,Ra5#,Rook,a5,White,Not Capture,Not Promotion,2472,2556
315367,Qg1#,Queen,g1,Black,Not Capture,Not Promotion,2481,2508
315368,Qh7#,Queen,h7,White,Not Capture,Not Promotion,2336,2545
315371,h3#,Pawn,h3,White,Not Capture,Not Promotion,2477,2669
315379,Qe8#,Queen,e8,White,Not Capture,Not Promotion,2366,2507
315380,Ne5#,Knight,e5,White,Not Capture,Not Promotion,2484,2511
315386,Qh2#,Queen,h2,Black,Not Capture,Not Promotion,2434,2613
315398,Rh8#,Rook,h8,Black,Not Capture,Not Promotion,2497,2598
315410,Nxf2#,Knight,f2,Black,Capture,Not Promotion,2387,2572
315415,Rxb1#,Rook,b1,White,Capture,Not Promotion,2323,2518
315453,Rxh5#,Rook,h5,Black,Capture,Not Promotion,2407,2511
578835,Na6#,Knight,a6,White,Not Capture,Not Promotion,2357,2512
578844,Nd4#,Knight,d4,White,Not Capture,Not Promotion,2467,2512
578846,Qh7#,Queen,h7,White,Not Capture,Not Promotion,2497,2562
578849,Ne6#,Knight,e6,White,Not Capture,Not Promotion,2391,2586
578860,Qh5#,Queen,h5,White,Not Capture,Not Promotion,2474,2641
578865,Qa1#,Queen,a1,Black,Not Capture,Not Promotion,2413,2508
578866,Rb3#,Rook,b3,Black,Not Capture,Not Promotion,2483,2582
578880,Qe8#,Queen,e8,White,Not Capture,Not Promotion,2474,2551
578885,Qb5#,Queen,b5,White,Not Capture,Not Promotion,2365,2548
578898,Qg2#,Queen,g2,Black,Not Capture,Not Promotion,2426,2528
578900,Rg8#,Rook,g8,White,Not Capture,Not Promotion,2499,2768
578901,Rd8#,Rook,d8,White,Not Capture,Not Promotion,2370,2807
578903,Qd1#,Queen,d1,Black,Not Capture,Not Promotion,2352,2518
578905,g8=Q#,Pawn,g8,White,Not Capture,Promotion,2488,2531
578907,Qh8#,Queen,h8,Black,Not Capture,Not Promotion,2476,2583
578918,Qe6#,Queen,e6,White,Not Capture,Not Promotion,2414,2523
578949,Qc5#,Queen,c5,White,Not Capture,Not Promotion,2472,2637
578970,Rxb6#,Rook,b6,White,Capture,Not Promotion,2385,2581
578973,Qxd1#,Queen,d1,White,Capture,Not Promotion,2484,2598
578980,Qxf4#,Queen,f4,Black,Capture,Not Promotion,2492,2604
578997,Qxg2#,Queen,g2,Black,Capture,Not Promotion,2445,2568
579000,Qg7#,Queen,g7,White,Not Capture,Not Promotion,2423,2564
579004,Rb8#,Rook,b8,White,Not Capture,Not Promotion,2466,2571
579006,Qe6#,Queen,e6,White,Not Capture,Not Promotion,2377,2528
579019,Qd8#,Queen,d8,White,Not Capture,Not Promotion,2443,2574
579023,c8=R#,Pawn,c8,White,Not Capture,Promotion,2481,2602
579025,Rd1#,Rook,d1,Black,Not Capture,Not Promotion,2432,2524
579034,Qxg7#,Queen,g7,White,Capture,Not Promotion,2370,2524
579038,Qa8#,Queen,a8,Black,Not Capture,Not Promotion,2354,2506
579042,Qe6#,Queen,e6,White,Not Capture,Not Promotion,2452,2590
579053,Qd1#,Queen,d1,Black,Not Capture,Not Promotion,2463,2586
579060,Qd2#,Queen,d2,Black,Not Capture,Not Promotion,2337,2519
579071,Qb6#,Queen,b6,White,Not Capture,Not Promotion,2482,2622
579103,Rag7#,Rook,g7,White,Not Capture,Not Promotion,2451,2638
579116,Re1#,Rook,e1,Black,Not Capture,Not Promotion,2378,2512
579125,Rh4#,Rook,h4,White,Not Capture,Not Promotion,2475,2534
579133,Qf2#,Queen,f2,Black,Not Capture,Not Promotion,2416,2522
579136,Qg2#,Queen,g2,White,Not Capture,Not Promotion,2473,2547
579137,Qg5#,Queen,g5,White,Not Capture,Not Promotion,2411,2581
579148,Rg8#,Rook,g8,White,Not Capture,Not Promotion,2402,2524
579161,Qe5#,Queen,e5,White,Not Capture,Not Promotion,2381,2521
579165,Qb1#,Queen,b1,White,Not Capture,Not Promotion,2363,2551
579168,Nc7#,Knight,c7,White,Not Capture,Not Promotion,2374,2553
579169,Qf8#,Queen,f8,White,Not Capture,Not Promotion,2381,2523
579174,Qg6#,Queen,g6,White,Not Capture,Not Promotion,2480,2633
579177,Qe6#,Queen,e6,White,Not Capture,Not Promotion,2333,2772
579184,Qb2#,Queen,b2,White,Not Capture,Not Promotion,2455,2507
579192,Qc1#,Queen,c1,Black,Not Capture,Not Promotion,2397,2587
579193,Nd6#,Knight,d6,White,Not Capture,Not Promotion,2464,2580
579194,Ra1#,Rook,a1,White,Not Capture,Not Promotion,2373,2507
579199,Qxf6#,Queen,f6,White,Capture,Not Promotion,2491,2517
579201,Q8a8#,Queen,a8,White,Not Capture,Not Promotion,2455,2548
579215,Qe7#,Queen,e7,White,Not Capture,Not Promotion,2334,2511
579229,Qe7#,Queen,e7,White,Not Capture,Not Promotion,2426,2535
579230,Qxf6#,Queen,f6,White,Capture,Not Promotion,2341,2503
579238,Qca3#,Queen,a3,Black,Not Capture,Not Promotion,2358,2518
579242,Qb2#,Queen,b2,White,Not Capture,Not Promotion,2381,2507
579254,Qh8#,Queen,h8,White,Not Capture,Not Promotion,2491,2553
579255,Rxc6#,Rook,c6,White,Capture,Not Promotion,2362,2501
579256,Qf8#,Queen,f8,White,Not Capture,Not Promotion,2429,2556
579265,Qxg7#,Queen,g7,White,Capture,Not Promotion,2367,2507
579271,Re1#,Rook,e1,Black,Not Capture,Not Promotion,2471,2515
579275,Rc3#,Rook,c3,White,Not Capture,Not Promotion,2424,2510
579286,Rh8#,Rook,h8,White,Not Capture,Not Promotion,2464,2535
579289,Qb3#,Queen,b3,White,Not Capture,Not Promotion,2428,2545
579298,Qd7#,Queen,d7,White,Not Capture,Not Promotion,2478,2657
579299,Qxh2#,Queen,h2,Black,Capture,Not Promotion,2358,2508
579334,Qb1#,Queen,b1,White,Not Capture,Not Promotion,2434,2602
579336,Qa1#,Queen,a1,White,Not Capture,Not Promotion,2387,2594
579340,Qb7#,Queen,b7,White,Not Capture,Not Promotion,2490,2530
579368,Rg1#,Rook,g1,Black,Not Capture,Not Promotion,2493,2523
579371,Rh5#,Rook,h5,Black,Not Capture,Not Promotion,2421,2566
579373,Qe2#,Queen,e2,Black,Not Capture,Not Promotion,2420,2525
579381,Rxh2#,Rook,h2,Black,Capture,Not Promotion,2496,2549
579383,Qg1#,Queen,g1,Black,Not Capture,Not Promotion,2419,2533
579393,Rh4#,Rook,h4,White,Not Capture,Not Promotion,2420,2639
579398,Qg1#,Queen,g1,Black,Not Capture,Not Promotion,2350,2519
579399,Rh2#,Rook,h2,Black,Not Capture,Not Promotion,2438,2570
579416,Rd1#,Rook,d1,Black,Not Capture,Not Promotion,2479,2629
579434,Qdb7#,Queen,b7,White,Not Capture,Not Promotion,2408,2511
579475,Qh1#,Queen,h1,Black,Not Capture,Not Promotion,2398,2514
579484,Rh7#,Rook,h7,White,Not Capture,Not Promotion,2377,2502
579488,Qc7#,Queen,c7,White,Not Capture,Not Promotion,2459,2526
579489,Rc7#,Rook,c7,White,Not Capture,Not Promotion,2379,2509
579501,Rh1#,Rook,h1,Black,Not Capture,Not Promotion,2319,2512
579507,Qg2#,Queen,g2,White,Not Capture,Not Promotion,2496,2503
579533,R8h6#,Rook,h6,White,Not Capture,Not Promotion,2487,2612
579535,f8=Q#,Pawn,f8,White,Not Capture,Promotion,2421,2568
579538,Qg7#,Queen,g7,White,Not Capture,Not Promotion,2413,2522
579556,Rc8#,Rook,c8,Black,Not Capture,Not Promotion,2406,2517
579565,Rg8#,Rook,g8,White,Not Capture,Not Promotion,2320,2502
579566,Rxe7#,Rook,e7,White,Capture,Not Promotion,2325,2516
579571,Qgb8#,Queen,b8,White,Not Capture,Not Promotion,2447,2540
579575,Ra8#,Rook,a8,White,Not Capture,Not Promotion,2377,2523
579583,Qf7#,Queen,f7,Black,Not Capture,Not Promotion,2463,2644
579601,f4#,Pawn,f4,White,Not Capture,Not Promotion,2343,2542
579610,b8=Q#,Pawn,b8,White,Not Capture,Promotion,2410,2597
579614,Qb5#,Queen,b5,Black,Not Capture,Not Promotion,2496,2513
579631,Rh8#,Rook,h8,White,Not Capture,Not Promotion,2394,2561
579637,Qb2#,Queen,b2,Black,Not Capture,Not Promotion,2496,2540
579638,Nc2#,Knight,c2,Black,Not Capture,Not Promotion,2485,2521
579642,Qg5#,Queen,g5,Black,Not Capture,Not Promotion,2427,2513
579645,Rg8#,Rook,g8,White,Not Capture,Not Promotion,2314,2500
579650,Qbb6#,Queen,b6,White,Not Capture,Not Promotion,2449,2511
579664,Qe2#,Queen,e2,White,Not Capture,Not Promotion,2323,2696
579677,Nf7#,Knight,f7,White,Not Capture,Not Promotion,2456,2509
579681,Qf7#,Queen,f7,White,Not Capture,Not Promotion,2470,2518
579692,Nc7#,Knight,c7,White,Not Capture,Not Promotion,2374,2506
579697,Rh1#,Rook,h1,Black,Not Capture,Not Promotion,2387,2551
579704,Qcg1#,Queen,g1,Black,Not Capture,Not Promotion,2352,2569
579705,Q8g8#,Queen,g8,White,Not Capture,Not Promotion,2432,2587
579714,Rf8#,Rook,f8,White,Not Capture,Not Promotion,2326,2502
579723,Ra5#,Rook,a5,Black,Not Capture,Not Promotion,2360,2509
579740,Qxg2#,Queen,g2,Black,Capture,Not Promotion,2455,2502
579741,Qe2#,Queen,e2,Black,Not Capture,Not Promotion,2483,2525
579749,Rh8#,Rook,h8,White,Not Capture,Not Promotion,2445,2632
579750,Rb8#,Rook,b8,White,Not Capture,Not Promotion,2444,2507
579757,Re8#,Rook,e8,White,Not Capture,Not Promotion,2491,2501
579762,Rxa7#,Rook,a7,Black,Capture,Not Promotion,2373,2569
579765,Qh6#,Queen,h6,White,Not Capture,Not Promotion,2375,2509
579771,Nc7#,Knight,c7,White,Not Capture,Not Promotion,2395,2576
579772,Qxf2#,Queen,f2,Black,Capture,Not Promotion,2424,2507
579773,Re4#,Rook,e4,White,Not Capture,Not Promotion,2490,2510
579779,Qxg5#,Queen,g5,White,Capture,Not Promotion,2327,2568
579787,Qg7#,Queen,g7,White,Not Capture,Not Promotion,2436,2574
579791,Qgc2#,Queen,c2,White,Not Capture,Not Promotion,2346,2507
579808,Rc6#,Rook,c6,White,Not Capture,Not Promotion,2429,2581
579817,Qh4#,Queen,h4,White,Not Capture,Not Promotion,2455,2569
579843,Qb7#,Queen,b7,Black,Not Capture,Not Promotion,2327,2506
579855,Qh4#,Queen,h4,White,Not Capture,Not Promotion,2400,2515
579857,Nf8#,Knight,f8,White,Not Capture,Not Promotion,2349,2508
579864,Qh2#,Queen,h2,Black,Not Capture,Not Promotion,2486,2622
579867,Rh1#,Rook,h1,Black,Not Capture,Not Promotion,2376,2513
579874,Qh8#,Queen,h8,White,Not Capture,Not Promotion,2427,2502
579884,Ra8#,Rook,a8,White,Not Capture,Not Promotion,2405,2517
579885,Qh8#,Queen,h8,White,Not Capture,Not Promotion,2414,2617
579890,Qh6#,Queen,h6,White,Not Capture,Not Promotion,2438,2554
579906,Qh1#,Queen,h1,Black,Not Capture,Not Promotion,2491,2536
579916,Qh5#,Queen,h5,White,Not Capture,Not Promotion,2401,2618
579917,Qh5#,Queen,h5,White,Not Capture,Not Promotion,2492,2531
579925,g4#,Pawn,g4,White,Not Capture,Not Promotion,2478,2620
579932,Rc5#,Rook,c5,White,Not Capture,Not Promotion,2386,2560
579934,Qf7#,Queen,f7,White,Not Capture,Not Promotion,2477,2586
579935,Qa3#,Queen,a3,White,Not Capture,Not Promotion,2439,2503
579940,Qd1#,Queen,d1,Black,Not Capture,Not Promotion,2481,2592
579942,Qcc1#,Queen,c1,Black,Not Capture,Not Promotion,2395,2524
579949,Qh8#,Queen,h8,White,Not Capture,Not Promotion,2462,2514
579950,Rh8#,Rook,h8,White,Not Capture,Not Promotion,2488,2543
579953,Rb8#,Rook,b8,White,Not Capture,Not Promotion,2417,2571
579957,c4#,Pawn,c4,White,Not Capture,Not Promotion,2405,2576
579966,Qxa6#,Queen,a6,White,Capture,Not Promotion,2357,2821
579970,g8=Q#,Pawn,g8,White,Not Capture,Promotion,2483,2514
579971,Qxf2#,Queen,f2,Black,Capture,Not Promotion,2349,2507
579973,Qf6#,Queen,f6,Black,Not Capture,Not Promotion,2459,2600
579975,Qg7#,Queen,g7,White,Not Capture,Not Promotion,2412,2584
579979,Ra8#,Rook,a8,White,Not Capture,Not Promotion,2433,2582
579989,Qa1#,Queen,a1,Black,Not Capture,Not Promotion,2403,2504
579994,Qe7#,Queen,e7,White,Not Capture,Not Promotion,2428,2512
580006,Bd5#,Bishop,d5,Black,Not Capture,Not Promotion,2480,2533
580008,Qg2#,Queen,g2,Black,Not Capture,Not Promotion,2404,2581
580010,Qg4#,Queen,g4,White,Not Capture,Not Promotion,2358,2501
580033,Qc5#,Queen,c5,Black,Not Capture,Not Promotion,2379,2567
580034,Qe8#,Queen,e8,White,Not Capture,Not Promotion,2480,2502
580035,Rh1#,Rook,h1,Black,Not Capture,Not Promotion,2355,2568
580046,Qe8#,Queen,e8,White,Not Capture,Not Promotion,2404,2583
580047,Qb3#,Queen,b3,White,Not Capture,Not Promotion,2495,2523
580056,Qe7#,Queen,e7,Black,Not Capture,Not Promotion,2453,2507
580059,Ra7#,Rook,a7,White,Not Capture,Not Promotion,2457,2644
580063,Qg2#,Queen,g2,Black,Not Capture,Not Promotion,2437,2571
580065,Qca7#,Queen,a7,White,Not Capture,Not Promotion,2496,2536
580083,Qg4#,Queen,g4,White,Not Capture,Not Promotion,2379,2503
580086,Qh8#,Queen,h8,White,Not Capture,Not Promotion,2493,2614
580088,Qe5#,Queen,e5,White,Not Capture,Not Promotion,2498,2655
580091,Qh8#,Queen,h8,White,Not Capture,Not Promotion,2405,2549
580100,Qe1#,Queen,e1,Black,Not Capture,Not Promotion,2367,2509
580113,Qd2#,Queen,d2,Black,Not Capture,Not Promotion,2473,2563
580114,f4#,Pawn,f4,White,Not Capture,Not Promotion,2424,2544
580126,Rh3#,Rook,h3,Black,Not Capture,Not Promotion,2464,2507
580131,Qd2#,Queen,d2,Black,Not Capture,Not Promotion,2332,2507
580133,Rb4#,Rook,b4,White,Not Capture,Not Promotion,2484,2549
580138,Qe8#,Queen,e8,White,Not Capture,Not Promotion,2391,2515
580152,Rb8#,Rook,b8,White,Not Capture,Not Promotion,2396,2537
580153,Qb2#,Queen,b2,Black,Not Capture,Not Promotion,2499,2621
580160,Qe7#,Queen,e7,White,Not Capture,Not Promotion,2357,2822
580181,Rh1#,Rook,h1,Black,Not Capture,Not Promotion,2446,2547
580189,Qxh3#,Queen,h3,Black,Capture,Not Promotion,2334,2502
580193,Rh7#,Rook,h7,White,Not Capture,Not Promotion,2328,2506
580194,Qg1#,Queen,g1,Black,Not Capture,Not Promotion,2498,2503
580206,Nd2#,Knight,d2,Black,Not Capture,Not Promotion,2439,2557
580211,Rxh5#,Rook,h5,Black,Capture,Not Promotion,2372,2570
580215,Qc3#,Queen,c3,White,Not Capture,Not Promotion,2392,2559
580220,Rxf8#,Rook,f8,White,Capture,Not Promotion,2486,2517
580221,Qb5#,Queen,b5,White,Not Capture,Not Promotion,2485,2524
580231,Qg5#,Queen,g5,White,Not Capture,Not Promotion,2480,2542
580235,Rb1#,Rook,b1,Black,Not Capture,Not Promotion,2305,2723
580238,Qd8#,Queen,d8,White,Not Capture,Not Promotion,2485,2519
580258,Ba3#,Bishop,a3,Black,Not Capture,Not Promotion,2461,2663
580260,Rg8#,Rook,g8,White,Not Capture,Not Promotion,2464,2551
580270,Qxb2#,Queen,b2,Black,Capture,Not Promotion,2499,2502
580272,g6#,Pawn,g6,Black,Not Capture,Not Promotion,2454,2522
580280,Qe6#,Queen,e6,White,Not Capture,Not Promotion,2323,2511
580281,Ra7#,Rook,a7,White,Not Capture,Not Promotion,2447,2516
580287,Qe8#,Queen,e8,White,Not Capture,Not Promotion,2495,2527
580294,Qxg6#,Queen,g6,White,Capture,Not Promotion,2332,2504
580303,Qxg7#,Queen,g7,White,Capture,Not Promotion,2479,2515
580316,Rh8#,Rook,h8,White,Not Capture,Not Promotion,2498,2685
580319,Qc6#,Queen,c6,White,Not Capture,Not Promotion,2487,2634
580349,Qh7#,Queen,h7,White,Not Capture,Not Promotion,2309,2632
580351,Qxg7#,Queen,g7,White,Capture,Not Promotion,2392,2662
580355,Qf7#,Queen,f7,White,Not Capture,Not Promotion,2494,2679
580359,Rc8#,Rook,c8,White,Not Capture,Not Promotion,2469,2515
580360,Rxf8#,Rook,f8,White,Capture,Not Promotion,2356,2500
580364,Ng6#,Knight,g6,White,Not Capture,Not Promotion,2445,2518
580367,Rh8#,Rook,h8,White,Not Capture,Not Promotion,2475,2573
580372,Rxf7#,Rook,f7,White,Capture,Not Promotion,2463,2586
580377,Rf8#,Rook,f8,Black,Not Capture,Not Promotion,2380,2514
580382,Qb2#,Queen,b2,White,Not Capture,Not Promotion,2487,2539
580404,Rc8#,Rook,c8,White,Not Capture,Not Promotion,2372,2853
580410,Qca7#,Queen,a7,White,Not Capture,Not Promotion,2442,2524
580413,Rf3#,Rook,f3,White,Not Capture,Not Promotion,2450,2617
580427,Rh1#,Rook,h1,White,Not Capture,Not Promotion,2410,2558
580433,Rxd3#,Rook,d3,White,Capture,Not Promotion,2398,2533
580438,Rh8#,Rook,h8,Black,Not Capture,Not Promotion,2458,2504
580449,Nf5#,Knight,f5,White,Not Capture,Not Promotion,2373,2547
580467,Qg5#,Queen,g5,White,Not Capture,Not Promotion,2461,2511
580468,Qg8#,Queen,g8,White,Not Capture,Not Promotion,2455,2584
580482,Qe7#,Queen,e7,Black,Not Capture,Not Promotion,2468,2558
580486,b6#,Pawn,b6,White,Not Capture,Not Promotion,2491,2534
580490,Qb7#,Queen,b7,Black,Not Capture,Not Promotion,2431,2501
580499,Qd1#,Queen,d1,Black,Not Capture,Not Promotion,2498,2518
580506,Qf7#,Queen,f7,White,Not Capture,Not Promotion,2347,2512
580511,Qg6#,Queen,g6,White,Not Capture,Not Promotion,2498,2541
580522,Rf6#,Rook,f6,White,Not Capture,Not Promotion,2414,2565
580531,Qe5#,Queen,e5,Black,Not Capture,Not Promotion,2458,2606
580534,Qg8#,Queen,g8,White,Not Capture,Not Promotion,2429,2563
580536,Qb3#,Queen,b3,White,Not Capture,Not Promotion,2430,2536
580538,Qxd6#,Queen,d6,White,Capture,Not Promotion,2450,2643
580539,Rf8#,Rook,f8,White,Not Capture,Not Promotion,2444,2518
580542,Qh3#,Queen,h3,Black,Not Capture,Not Promotion,2413,2593
580546,Qxh7#,Queen,h7,White,Capture,Not Promotion,2387,2640
580555,Qf2#,Queen,f2,Black,Not Capture,Not Promotion,2490,2540
580568,Rc7#,Rook,c7,White,Not Capture,Not Promotion,2387,2506
580569,Re1#,Rook,e1,Black,Not Capture,Not Promotion,2402,2558
886348,Qb8#,Queen,b8,White,Not Capture,Not Promotion,2389,2512
886353,Rc6#,Rook,c6,White,Not Capture,Not Promotion,2490,2604
886354,Rb5#,Rook,b5,White,Not Capture,Not Promotion,2377,2532
886357,f5#,Pawn,f5,White,Not Capture,Not Promotion,2433,2631
886394,Qg7#,Queen,g7,White,Not Capture,Not Promotion,2424,2517
886409,Qg7#,Queen,g7,White,Not Capture,Not Promotion,2427,2620
886411,Nf7#,Knight,f7,White,Not Capture,Not Promotion,2438,2564
886413,Nf7#,Knight,f7,White,Not Capture,Not Promotion,2396,2574
886414,Qe6#,Queen,e6,White,Not Capture,Not Promotion,2329,2513
886416,Rh2#,Rook,h2,Black,Not Capture,Not Promotion,2447,2567
886420,Qxf7#,Queen,f7,White,Capture,Not Promotion,2439,2512
886443,Qxf2#,Queen,f2,Black,Capture,Not Promotion,2496,2537
886453,Qh6#,Queen,h6,White,Not Capture,Not Promotion,2453,2506
886465,Bf7#,Bishop,f7,White,Not Capture,Not Promotion,2369,2553
886471,Rh1#,Rook,h1,Black,Not Capture,Not Promotion,2482,2521
886476,Qxg2#,Queen,g2,Black,Capture,Not Promotion,2385,2511
886480,Qg2#,Queen,g2,White,Not Capture,Not Promotion,2388,2528
886492,Qh8#,Queen,h8,White,Not Capture,Not Promotion,2429,2583
886496,Rf1#,Rook,f1,Black,Not Capture,Not Promotion,2473,2521
886518,Qh7#,Queen,h7,White,Not Capture,Not Promotion,2434,2548
886519,Nf7#,Knight,f7,White,Not Capture,Not Promotion,2436,2584
886533,Qa2#,Queen,a2,White,Not Capture,Not Promotion,2352,2531
886539,Qxg2#,Queen,g2,Black,Capture,Not Promotion,2434,2588
886548,Qf8#,Queen,f8,White,Not Capture,Not Promotion,2401,2500
886551,Qg4#,Queen,g4,Black,Not Capture,Not Promotion,2484,2570
886552,Rxc3#,Rook,c3,Black,Capture,Not Promotion,2483,2677
886553,Qxe1#,Queen,e1,Black,Capture,Not Promotion,2437,2544
886555,Qh5#,Queen,h5,White,Not Capture,Not Promotion,2392,2533
886560,Qf6#,Queen,f6,White,Not Capture,Not Promotion,2365,2541
886561,f3#,Pawn,f3,White,Not Capture,Not Promotion,2421,2637
